#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 09:17:35
# Real time (s): 1203.260
# Live time (s): 1200.000
#
# Total counts:  117720
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  227
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
794	673.008	41	0.0341667
795	673.855	43	0.0358333
796	674.702	44	0.0366667
797	675.548	37	0.0308333
798	676.395	35	0.0291667
799	677.242	35	0.0291667
800	678.089	35	0.0291667
801	678.936	36	0.03
802	679.782	37	0.0308333
803	680.629	35	0.0291667
804	681.476	27	0.0225
805	682.323	27	0.0225
806	683.169	34	0.0283333
807	684.016	39	0.0325
808	684.863	32	0.0266667
809	685.710	39	0.0325
810	686.556	42	0.035
811	687.403	27	0.0225
812	688.250	40	0.0333333
813	689.097	28	0.0233333
814	689.944	36	0.03
815	690.790	33	0.0275
816	691.637	35	0.0291667
817	692.484	35	0.0291667
818	693.331	34	0.0283333
819	694.177	24	0.02
820	695.024	35	0.0291667
821	695.871	31	0.0258333
822	696.718	24	0.02
823	697.565	23	0.0191667
824	698.411	29	0.0241667
825	699.258	29	0.0241667
826	700.105	33	0.0275
827	700.952	32	0.0266667
828	701.798	20	0.0166667
829	702.645	30	0.025
830	703.492	29	0.0241667
831	704.339	26	0.0216667
832	705.186	26	0.0216667
833	706.032	31	0.0258333
834	706.879	35	0.0291667
835	707.726	20	0.0166667
836	708.573	22	0.0183333
837	709.419	19	0.0158333
838	710.266	31	0.0258333
839	711.113	33	0.0275
840	711.960	30	0.025
841	712.806	38	0.0316667
842	713.653	32	0.0266667
843	714.500	26	0.0216667
844	715.347	31	0.0258333
845	716.194	28	0.0233333
846	717.040	35	0.0291667
847	717.887	26	0.0216667
848	718.734	30	0.025
849	719.581	24	0.02
850	720.427	32	0.0266667
851	721.274	22	0.0183333
852	722.121	37	0.0308333
853	722.968	26	0.0216667
854	723.815	26	0.0216667
855	724.661	32	0.0266667
856	725.508	26	0.0216667
857	726.355	33	0.0275
858	727.202	24	0.02
859	728.048	24	0.02
860	728.895	26	0.0216667
861	729.742	23	0.0191667
862	730.589	27	0.0225
863	731.436	29	0.0241667
864	732.282	21	0.0175
865	733.129	26	0.0216667
866	733.976	30	0.025
867	734.823	28	0.0233333
868	735.669	27	0.0225
869	736.516	26	0.0216667
870	737.363	28	0.0233333
871	738.210	26	0.0216667
872	739.056	39	0.0325
873	739.903	33	0.0275
874	740.750	26	0.0216667
875	741.597	29	0.0241667
876	742.444	25	0.0208333
877	743.290	26	0.0216667
878	744.137	34	0.0283333
879	744.984	30	0.025
880	745.831	30	0.025
881	746.677	28	0.0233333
882	747.524	18	0.015
883	748.371	33	0.0275
884	749.218	18	0.015
885	750.065	24	0.02
886	750.911	29	0.0241667
887	751.758	27	0.0225
888	752.605	25	0.0208333
889	753.452	30	0.025
890	754.298	28	0.0233333
891	755.145	32	0.0266667
892	755.992	26	0.0216667
893	756.839	29	0.0241667
894	757.686	19	0.0158333
895	758.532	24	0.02
896	759.379	26	0.0216667
897	760.226	36	0.03
898	761.073	28	0.0233333
899	761.919	31	0.0258333
900	762.766	34	0.0283333
901	763.613	26	0.0216667
902	764.460	15	0.0125
903	765.306	23	0.0191667
904	766.153	23	0.0191667
905	767.000	29	0.0241667
906	767.847	24	0.02
907	768.694	25	0.0208333
908	769.540	25	0.0208333
909	770.387	25	0.0208333
910	771.234	26	0.0216667
911	772.081	25	0.0208333
912	772.927	18	0.015
913	773.774	22	0.0183333
914	774.621	21	0.0175
915	775.468	26	0.0216667
916	776.315	41	0.0341667
917	777.161	25	0.0208333
918	778.008	23	0.0191667
919	778.855	26	0.0216667
920	779.702	24	0.02
921	780.548	23	0.0191667
922	781.395	25	0.0208333
923	782.242	15	0.0125
924	783.089	28	0.0233333
925	783.936	25	0.0208333
926	784.782	22	0.0183333
927	785.629	24	0.02
928	786.476	17	0.0141667
929	787.323	20	0.0166667
930	788.169	27	0.0225
931	789.016	14	0.0116667
932	789.863	29	0.0241667
933	790.710	19	0.0158333
934	791.556	23	0.0191667
935	792.403	18	0.015
936	793.250	16	0.0133333
937	794.097	25	0.0208333
938	794.944	20	0.0166667
939	795.790	20	0.0166667
940	796.637	20	0.0166667
941	797.484	28	0.0233333
942	798.331	20	0.0166667
943	799.177	24	0.02
944	800.024	21	0.0175
945	800.871	25	0.0208333
946	801.718	20	0.0166667
947	802.565	15	0.0125
948	803.411	23	0.0191667
949	804.258	31	0.0258333
950	805.105	30	0.025
951	805.952	24	0.02
952	806.798	28	0.0233333
953	807.645	19	0.0158333
954	808.492	19	0.0158333
955	809.339	18	0.015
956	810.186	15	0.0125
