#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-22, 14:03:02
# Real time (s): 1807.320
# Live time (s): 1800.000
#
# Total counts:  180146
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  126
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
899	761.919	0	0
900	762.766	1	0.000555556
901	763.613	2	0.00111111
902	764.460	1	0.000555556
903	765.306	0	0
904	766.153	0	0
905	767.000	3	0.00166667
906	767.847	0	0
907	768.694	1	0.000555556
908	769.540	1	0.000555556
909	770.387	3	0.00166667
910	771.234	2	0.00111111
911	772.081	0	0
912	772.927	4	0.00222222
913	773.774	1	0.000555556
914	774.621	0	0
915	775.468	2	0.00111111
916	776.315	1	0.000555556
917	777.161	3	0.00166667
918	778.008	1	0.000555556
919	778.855	0	0
920	779.702	0	0
921	780.548	2	0.00111111
922	781.395	0	0
923	782.242	1	0.000555556
924	783.089	0	0
925	783.936	2	0.00111111
926	784.782	1	0.000555556
927	785.629	0	0
928	786.476	1	0.000555556
929	787.323	1	0.000555556
930	788.169	0	0
931	789.016	1	0.000555556
932	789.863	1	0.000555556
933	790.710	1	0.000555556
934	791.556	2	0.00111111
935	792.403	0	0
936	793.250	0	0
937	794.097	1	0.000555556
938	794.944	0	0
939	795.790	0	0
940	796.637	0	0
941	797.484	1	0.000555556
942	798.331	1	0.000555556
943	799.177	3	0.00166667
944	800.024	0	0
945	800.871	1	0.000555556
946	801.718	1	0.000555556
947	802.565	0	0
948	803.411	0	0
949	804.258	1	0.000555556
950	805.105	2	0.00111111
951	805.952	0	0
952	806.798	0	0
953	807.645	2	0.00111111
954	808.492	3	0.00166667
955	809.339	2	0.00111111
956	810.186	1	0.000555556
957	811.032	1	0.000555556
958	811.879	0	0
959	812.726	0	0
960	813.573	1	0.000555556
961	814.419	2	0.00111111
962	815.266	1	0.000555556
963	816.113	1	0.000555556
964	816.960	1	0.000555556
965	817.806	0	0
966	818.653	0	0
967	819.500	0	0
968	820.347	0	0
969	821.194	2	0.00111111
970	822.040	3	0.00166667
971	822.887	1	0.000555556
972	823.734	0	0
973	824.581	1	0.000555556
974	825.427	0	0
975	826.274	0	0
976	827.121	0	0
977	827.968	0	0
978	828.815	0	0
979	829.661	0	0
980	830.508	0	0
981	831.355	1	0.000555556
982	832.202	1	0.000555556
983	833.048	0	0
984	833.895	0	0
985	834.742	2	0.00111111
986	835.589	0	0
987	836.436	0	0
988	837.282	1	0.000555556
989	838.129	1	0.000555556
990	838.976	2	0.00111111
991	839.823	0	0
992	840.669	1	0.000555556
993	841.516	0	0
994	842.363	0	0
995	843.210	0	0
996	844.056	1	0.000555556
997	844.903	0	0
998	845.750	0	0
999	846.597	0	0
1000	847.444	0	0
1001	848.290	0	0
1002	849.137	0	0
1003	849.984	0	0
1004	850.831	0	0
1005	851.677	1	0.000555556
1006	852.524	0	0
1007	853.371	0	0
1008	854.218	0	0
1009	855.065	1	0.000555556
1010	855.911	1	0.000555556
1011	856.758	1	0.000555556
1012	857.605	0	0
1013	858.452	1	0.000555556
1014	859.298	0	0
1015	860.145	0	0
1016	860.992	0	0
1017	861.839	1	0.000555556
1018	862.686	0	0
1019	863.532	1	0.000555556
1020	864.379	0	0
1021	865.226	0	0
1022	866.073	0	0
1023	866.919	1	0.000555556
1024	867.766	0	0
