#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-22, 15:57:57
# Real time (s): 1907.300
# Live time (s): 1800.000
#
# Total counts:  24412704
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  3488
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
779	660.306	339	0.188333
780	661.153	305	0.169444
781	662.000	312	0.173333
782	662.847	354	0.196667
783	663.694	288	0.16
784	664.540	279	0.155
785	665.387	319	0.177222
786	666.234	279	0.155
787	667.081	267	0.148333
788	667.927	265	0.147222
789	668.774	279	0.155
790	669.621	301	0.167222
791	670.468	267	0.148333
792	671.315	245	0.136111
793	672.161	252	0.14
794	673.008	236	0.131111
795	673.855	264	0.146667
796	674.702	246	0.136667
797	675.548	241	0.133889
798	676.395	255	0.141667
799	677.242	243	0.135
800	678.089	256	0.142222
801	678.936	237	0.131667
802	679.782	209	0.116111
803	680.629	255	0.141667
804	681.476	238	0.132222
805	682.323	220	0.122222
806	683.169	213	0.118333
807	684.016	195	0.108333
808	684.863	213	0.118333
809	685.710	201	0.111667
810	686.556	162	0.09
811	687.403	199	0.110556
812	688.250	213	0.118333
813	689.097	191	0.106111
814	689.944	198	0.11
815	690.790	189	0.105
816	691.637	205	0.113889
817	692.484	186	0.103333
818	693.331	167	0.0927778
819	694.177	168	0.0933333
820	695.024	176	0.0977778
821	695.871	190	0.105556
822	696.718	159	0.0883333
823	697.565	174	0.0966667
824	698.411	168	0.0933333
825	699.258	183	0.101667
826	700.105	138	0.0766667
827	700.952	150	0.0833333
828	701.798	154	0.0855556
829	702.645	155	0.0861111
830	703.492	147	0.0816667
831	704.339	134	0.0744444
832	705.186	150	0.0833333
833	706.032	141	0.0783333
834	706.879	134	0.0744444
835	707.726	130	0.0722222
836	708.573	146	0.0811111
837	709.419	137	0.0761111
838	710.266	125	0.0694444
839	711.113	128	0.0711111
840	711.960	132	0.0733333
841	712.806	111	0.0616667
842	713.653	128	0.0711111
843	714.500	122	0.0677778
844	715.347	121	0.0672222
845	716.194	114	0.0633333
846	717.040	100	0.0555556
847	717.887	107	0.0594444
848	718.734	119	0.0661111
849	719.581	120	0.0666667
850	720.427	107	0.0594444
851	721.274	122	0.0677778
852	722.121	101	0.0561111
853	722.968	114	0.0633333
854	723.815	105	0.0583333
855	724.661	110	0.0611111
856	725.508	96	0.0533333
857	726.355	95	0.0527778
858	727.202	104	0.0577778
859	728.048	101	0.0561111
860	728.895	84	0.0466667
861	729.742	107	0.0594444
862	730.589	83	0.0461111
863	731.436	101	0.0561111
864	732.282	94	0.0522222
865	733.129	92	0.0511111
866	733.976	79	0.0438889
867	734.823	107	0.0594444
868	735.669	87	0.0483333
869	736.516	98	0.0544444
870	737.363	93	0.0516667
871	738.210	72	0.04
872	739.056	89	0.0494444
873	739.903	87	0.0483333
874	740.750	99	0.055
875	741.597	86	0.0477778
876	742.444	76	0.0422222
877	743.290	84	0.0466667
878	744.137	66	0.0366667
879	744.984	64	0.0355556
880	745.831	86	0.0477778
881	746.677	78	0.0433333
882	747.524	67	0.0372222
883	748.371	85	0.0472222
884	749.218	81	0.045
885	750.065	50	0.0277778
886	750.911	62	0.0344444
887	751.758	65	0.0361111
888	752.605	73	0.0405556
889	753.452	61	0.0338889
890	754.298	61	0.0338889
891	755.145	70	0.0388889
892	755.992	70	0.0388889
893	756.839	65	0.0361111
894	757.686	54	0.03
895	758.532	66	0.0366667
896	759.379	75	0.0416667
897	760.226	73	0.0405556
898	761.073	58	0.0322222
899	761.919	59	0.0327778
