#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 14:35:11
# Real time (s): 1264.240
# Live time (s): 1200.000
#
# Total counts:  18613471
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  16368
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
579	490.952	6540	5.45
580	491.798	6431	5.35917
581	492.645	6301	5.25083
582	493.492	6218	5.18167
583	494.339	6142	5.11833
584	495.185	6022	5.01833
585	496.032	6074	5.06167
586	496.879	5843	4.86917
587	497.726	5696	4.74667
588	498.573	5688	4.74
589	499.419	5781	4.8175
590	500.266	5544	4.62
591	501.113	5583	4.6525
592	501.960	5440	4.53333
593	502.806	5345	4.45417
594	503.653	5279	4.39917
595	504.500	5235	4.3625
596	505.347	5114	4.26167
597	506.194	5132	4.27667
598	507.040	5086	4.23833
599	507.887	4999	4.16583
600	508.734	4930	4.10833
601	509.581	4940	4.11667
602	510.427	4881	4.0675
603	511.274	4624	3.85333
604	512.121	4696	3.91333
605	512.968	4783	3.98583
606	513.815	4623	3.8525
607	514.661	4606	3.83833
608	515.508	4467	3.7225
609	516.355	4449	3.7075
610	517.202	4356	3.63
611	518.048	4425	3.6875
612	518.895	4232	3.52667
613	519.742	4202	3.50167
614	520.589	4181	3.48417
615	521.436	4082	3.40167
616	522.282	4050	3.375
617	523.129	4065	3.3875
618	523.976	4017	3.3475
619	524.823	3957	3.2975
620	525.669	3882	3.235
621	526.516	3951	3.2925
622	527.363	3868	3.22333
623	528.210	3835	3.19583
624	529.056	3696	3.08
625	529.903	3754	3.12833
626	530.750	3646	3.03833
627	531.597	3686	3.07167
628	532.444	3632	3.02667
629	533.290	3617	3.01417
630	534.137	3604	3.00333
631	534.984	3519	2.9325
632	535.831	3576	2.98
633	536.677	3465	2.8875
634	537.524	3442	2.86833
635	538.371	3357	2.7975
636	539.218	3448	2.87333
637	540.065	3305	2.75417
638	540.911	3156	2.63
639	541.758	3243	2.7025
640	542.605	3185	2.65417
641	543.452	3222	2.685
642	544.298	3195	2.6625
643	545.145	3213	2.6775
644	545.992	3126	2.605
645	546.839	3113	2.59417
646	547.686	3003	2.5025
647	548.532	3090	2.575
648	549.379	2984	2.48667
649	550.226	3031	2.52583
650	551.073	2921	2.43417
651	551.919	2916	2.43
652	552.766	2879	2.39917
653	553.613	2887	2.40583
654	554.460	2813	2.34417
655	555.306	2803	2.33583
656	556.153	2750	2.29167
657	557.000	2692	2.24333
658	557.847	2673	2.2275
659	558.694	2777	2.31417
660	559.540	2779	2.31583
661	560.387	2686	2.23833
662	561.234	2567	2.13917
663	562.081	2605	2.17083
664	562.927	2526	2.105
665	563.774	2561	2.13417
666	564.621	2428	2.02333
667	565.468	2511	2.0925
668	566.315	2427	2.0225
669	567.161	2401	2.00083
670	568.008	2359	1.96583
671	568.855	2377	1.98083
672	569.702	2348	1.95667
673	570.548	2331	1.9425
674	571.395	2247	1.8725
675	572.242	2238	1.865
676	573.089	2257	1.88083
677	573.936	2157	1.7975
678	574.782	2229	1.8575
679	575.629	2253	1.8775
680	576.476	2133	1.7775
681	577.323	2106	1.755
682	578.169	2072	1.72667
683	579.016	2023	1.68583
684	579.863	2060	1.71667
685	580.710	2020	1.68333
686	581.556	2138	1.78167
687	582.403	2012	1.67667
688	583.250	1962	1.635
689	584.097	1891	1.57583
690	584.944	1974	1.645
691	585.790	1877	1.56417
692	586.637	1981	1.65083
693	587.484	1837	1.53083
694	588.331	1891	1.57583
695	589.177	1863	1.5525
696	590.024	1797	1.4975
697	590.871	1778	1.48167
698	591.718	1805	1.50417
699	592.565	1723	1.43583
700	593.411	1681	1.40083
701	594.258	1721	1.43417
702	595.105	1665	1.3875
703	595.952	1712	1.42667
704	596.798	1705	1.42083
705	597.645	1676	1.39667
706	598.492	1630	1.35833
707	599.339	1573	1.31083
708	600.186	1623	1.3525
709	601.032	1579	1.31583
710	601.879	1597	1.33083
711	602.726	1623	1.3525
712	603.573	1617	1.3475
713	604.419	1657	1.38083
714	605.266	1548	1.29
715	606.113	1614	1.345
716	606.960	1582	1.31833
717	607.806	1467	1.2225
718	608.653	1553	1.29417
719	609.500	1468	1.22333
720	610.347	1487	1.23917
721	611.194	1480	1.23333
722	612.040	1463	1.21917
723	612.887	1474	1.22833
724	613.734	1497	1.2475
725	614.581	1403	1.16917
726	615.427	1461	1.2175
727	616.274	1413	1.1775
728	617.121	1384	1.15333
729	617.968	1380	1.15
730	618.815	1526	1.27167
731	619.661	1432	1.19333
732	620.508	1430	1.19167
733	621.355	1389	1.1575
734	622.202	1426	1.18833
735	623.048	1377	1.1475
736	623.895	1430	1.19167
737	624.742	1353	1.1275
738	625.589	1272	1.06
