Model,MDO3024
Firmware Version,1.20

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,1e-05,,
Horizontal Delay,4e-05,,
Sample Interval,1e-08,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,10,1,10
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.2,0.02,2
Vertical Position,0,0,0
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
1.909000e-05,0.424,0,0.8
1.910000e-05,0.424,0,0.72
1.911000e-05,0.424,0.0008,0.8
1.912000e-05,0.424,0,0.72
1.913000e-05,0.432,0,0.8
1.914000e-05,0.432,0,0.8
1.915000e-05,0.424,0,0.8
1.916000e-05,0.432,0,0.72
1.917000e-05,0.432,0,0.8
1.918000e-05,0.424,0,0.8
1.919000e-05,0.424,-0.0008,0.72
1.920000e-05,0.424,0,0.8
1.921000e-05,0.424,0,0.8
1.922000e-05,0.424,0,0.72
1.923000e-05,0.424,0,0.72
1.924000e-05,0.424,0,0.88
1.925000e-05,0.424,0,0.8
1.926000e-05,0.424,0,0.8
1.927000e-05,0.424,0,0.8
1.928000e-05,0.432,0,0.8
1.929000e-05,0.424,0,0.8
1.930000e-05,0.432,0,0.8
1.931000e-05,0.424,0,0.64
1.932000e-05,0.432,0,0.72
1.933000e-05,0.432,0,0.72
1.934000e-05,0.416,0,0.72
1.935000e-05,0.424,-0.0008,0.72
1.936000e-05,0.424,0,0.88
1.937000e-05,0.424,0,0.64
1.938000e-05,0.424,0,0.8
1.939000e-05,0.432,0,0.8
1.940000e-05,0.424,0,0.8
1.941000e-05,0.432,0,0.64
1.942000e-05,0.432,0,0.72
1.943000e-05,0.424,0,0.8
1.944000e-05,0.424,0,0.8
1.945000e-05,0.424,0,0.8
1.946000e-05,0.424,-0.0008,0.72
1.947000e-05,0.424,0,0.8
1.948000e-05,0.416,0,0.72
1.949000e-05,0.424,0,0.8
1.950000e-05,0.416,0,0.8
1.951000e-05,0.424,0,0.8
1.952000e-05,0.424,0,0.8
1.953000e-05,0.424,0,0.72
1.954000e-05,0.424,-0.0008,0.72
1.955000e-05,0.432,0,0.72
1.956000e-05,0.432,0,0.72
1.957000e-05,0.432,0,0.72
1.958000e-05,0.424,0,0.72
1.959000e-05,0.416,0,0.64
1.960000e-05,0.432,0,0.8
1.961000e-05,0.424,0,0.88
1.962000e-05,0.424,-0.0008,0.8
1.963000e-05,0.424,0,0.8
1.964000e-05,0.424,0.0008,0.8
1.965000e-05,0.432,0,0.72
1.966000e-05,0.432,0,0.72
1.967000e-05,0.432,0,0.72
1.968000e-05,0.424,0.0008,0.72
1.969000e-05,0.424,0,0.72
1.970000e-05,0.424,0.0008,0.72
1.971000e-05,0.424,0,0.8
1.972000e-05,0.432,0.0008,0.8
1.973000e-05,0.416,0,0.8
1.974000e-05,0.424,0,0.64
1.975000e-05,0.424,0,0.8
1.976000e-05,0.424,0,0.72
1.977000e-05,0.432,0,0.8
1.978000e-05,0.424,-0.0008,0.72
1.979000e-05,0.432,0,0.72
1.980000e-05,0.424,0,0.72
1.981000e-05,0.416,0,0.72
1.982000e-05,0.432,0,0.8
1.983000e-05,0.432,0,0.72
1.984000e-05,0.424,0,0.8
1.985000e-05,0.432,0,0.72
1.986000e-05,0.432,0,0.72
1.987000e-05,0.424,0,0.72
1.988000e-05,0.432,0,0.72
1.989000e-05,0.424,0,0.8
1.990000e-05,0.424,0,0.8
1.991000e-05,0.424,0.0008,0.8
1.992000e-05,0.424,0,0.72
1.993000e-05,0.424,0,0.8
1.994000e-05,0.432,0.0008,0.8
1.995000e-05,0.432,0,0.72
1.996000e-05,0.416,0,0.8
1.997000e-05,0.424,0,0.72
1.998000e-05,0.432,0,0.72
1.999000e-05,0.424,0,0.8
2.000000e-05,0.424,0,0.72
2.001000e-05,0.416,0,0.8
2.002000e-05,0.432,0,0.72
2.003000e-05,0.424,0,0.64
2.004000e-05,0.416,0,0.72
2.005000e-05,0.432,0,0.72
2.006000e-05,0.432,0,0.8
2.007000e-05,0.424,0,0.8
2.008000e-05,0.424,0,0.8
2.009000e-05,0.424,0,0.72
2.010000e-05,0.424,0,0.72
2.011000e-05,0.424,0,0.72
2.012000e-05,0.424,0,0.8
2.013000e-05,0.424,0,0.8
2.014000e-05,0.432,0,0.8
2.015000e-05,0.424,0,0.8
2.016000e-05,0.424,0,0.72
2.017000e-05,0.432,0,0.8
2.018000e-05,0.424,0,0.8
2.019000e-05,0.432,0,0.72
2.020000e-05,0.432,0,0.8
2.021000e-05,0.424,0,0.8
2.022000e-05,0.424,0,0.72
2.023000e-05,0.424,0,0.8
2.024000e-05,0.424,0.0008,0.8
2.025000e-05,0.424,0,0.8
2.026000e-05,0.424,0,0.8
2.027000e-05,0.424,0,0.72
2.028000e-05,0.432,0,0.8
2.029000e-05,0.424,0,0.8
2.030000e-05,0.424,0.0008,0.72
2.031000e-05,0.424,0,0.8
2.032000e-05,0.424,0,0.8
2.033000e-05,0.424,0,0.8
2.034000e-05,0.424,0,0.72
2.035000e-05,0.416,0,0.8
2.036000e-05,0.424,0,0.8
2.037000e-05,0.416,0,0.72
2.038000e-05,0.416,0,0.72
2.039000e-05,0.424,0,0.8
2.040000e-05,0.424,0,0.8
2.041000e-05,0.424,0,0.72
2.042000e-05,0.424,0,0.88
2.043000e-05,0.424,0,0.8
2.044000e-05,0.424,0,0.72
2.045000e-05,0.432,0,0.8
2.046000e-05,0.416,0,0.8
2.047000e-05,0.424,0,0.72
2.048000e-05,0.424,0,0.72
2.049000e-05,0.424,0,0.72
2.050000e-05,0.416,0,0.8
2.051000e-05,0.416,0,0.72
2.052000e-05,0.424,0,0.72
2.053000e-05,0.424,0,0.72
2.054000e-05,0.416,0,0.8
2.055000e-05,0.424,0,0.8
2.056000e-05,0.424,0,0.72
2.057000e-05,0.424,0,0.72
2.058000e-05,0.424,0,0.72
2.059000e-05,0.424,0,0.8
2.060000e-05,0.424,0,0.72
2.061000e-05,0.424,0,0.72
2.062000e-05,0.416,0,0.8
2.063000e-05,0.424,0,0.8
2.064000e-05,0.432,0,0.72
2.065000e-05,0.424,0,0.8
2.066000e-05,0.432,0,0.8
2.067000e-05,0.432,0.0008,0.88
2.068000e-05,0.424,0,0.8
2.069000e-05,0.424,0,0.8
2.070000e-05,0.424,0,0.72
2.071000e-05,0.416,0,0.8
2.072000e-05,0.424,0,0.8
2.073000e-05,0.416,0,0.72
2.074000e-05,0.424,0,0.72
2.075000e-05,0.432,0,0.8
2.076000e-05,0.424,-0.0008,0.72
2.077000e-05,0.424,0.0008,0.8
2.078000e-05,0.424,0,0.8
2.079000e-05,0.424,0,0.72
2.080000e-05,0.416,0,0.8
2.081000e-05,0.424,0,0.8
2.082000e-05,0.424,0,0.8
2.083000e-05,0.416,0,0.8
2.084000e-05,0.424,0,0.8
2.085000e-05,0.424,0,0.8
2.086000e-05,0.424,0,0.8
2.087000e-05,0.416,0,0.72
2.088000e-05,0.416,0,0.72
2.089000e-05,0.432,0.0008,0.72
2.090000e-05,0.416,0,0.8
2.091000e-05,0.424,0,0.88
2.092000e-05,0.416,0,0.8
2.093000e-05,0.432,0,0.72
2.094000e-05,0.432,0,0.8
2.095000e-05,0.432,0,0.72
2.096000e-05,0.424,0,0.8
2.097000e-05,0.432,0,0.72
2.098000e-05,0.424,0,0.72
2.099000e-05,0.424,0,0.8
2.100000e-05,0.424,0,0.8
2.101000e-05,0.424,0,0.8
2.102000e-05,0.424,0,0.72
2.103000e-05,0.424,0,0.8
2.104000e-05,0.416,0,0.72
2.105000e-05,0.424,0,0.8
2.106000e-05,0.432,0,0.8
2.107000e-05,0.424,0,0.8
2.108000e-05,0.416,0,0.8
2.109000e-05,0.424,0,0.8
2.110000e-05,0.424,0,0.72
2.111000e-05,0.424,0.0008,0.8
2.112000e-05,0.416,0,0.72
2.113000e-05,0.424,0,0.8
2.114000e-05,0.424,0.0008,0.72
2.115000e-05,0.432,0.0008,0.8
2.116000e-05,0.432,0,0.72
2.117000e-05,0.424,0,0.72
2.118000e-05,0.424,0,0.8
2.119000e-05,0.432,0,0.72
2.120000e-05,0.408,0,0.8
2.121000e-05,0.424,0,0.8
2.122000e-05,0.424,0,0.72
2.123000e-05,0.416,0,0.64
2.124000e-05,0.424,0,0.72
2.125000e-05,0.424,-0.0008,0.8
2.126000e-05,0.424,0,0.72
2.127000e-05,0.432,0,0.8
2.128000e-05,0.424,0,0.8
2.129000e-05,0.432,-0.0008,0.8
2.130000e-05,0.416,0.0008,0.72
2.131000e-05,0.416,0,0.72
2.132000e-05,0.424,0,0.8
2.133000e-05,0.416,0,0.8
2.134000e-05,0.424,0,0.72
2.135000e-05,0.424,0,0.72
2.136000e-05,0.416,0,0.8
2.137000e-05,0.424,0,0.8
2.138000e-05,0.424,0,0.8
2.139000e-05,0.424,0,0.72
2.140000e-05,0.424,0.0008,0.88
2.141000e-05,0.432,0,0.72
2.142000e-05,0.424,0,0.8
2.143000e-05,0.424,0,0.72
2.144000e-05,0.424,0,0.8
2.145000e-05,0.424,0,0.8
2.146000e-05,0.424,0,0.88
2.147000e-05,0.424,0,0.8
2.148000e-05,0.424,0,0.8
2.149000e-05,0.424,0,0.72
2.150000e-05,0.432,0,0.8
2.151000e-05,0.424,0,0.72
2.152000e-05,0.424,0,0.8
2.153000e-05,0.416,0,0.8
2.154000e-05,0.424,0,0.8
2.155000e-05,0.424,0,0.8
2.156000e-05,0.424,0,0.8
2.157000e-05,0.408,0,0.8
2.158000e-05,0.424,0,0.72
2.159000e-05,0.416,0,0.72
2.160000e-05,0.424,0,0.8
2.161000e-05,0.424,0,0.72
2.162000e-05,0.432,0,0.72
2.163000e-05,0.424,0,0.8
2.164000e-05,0.424,0,0.8
2.165000e-05,0.416,0,0.72
2.166000e-05,0.432,0,0.72
2.167000e-05,0.424,-0.0008,0.8
2.168000e-05,0.416,0,0.8
2.169000e-05,0.416,0,0.72
2.170000e-05,0.424,0,0.8
2.171000e-05,0.432,0.0008,0.8
2.172000e-05,0.416,0,0.8
2.173000e-05,0.416,-0.0008,0.8
2.174000e-05,0.424,0,0.88
2.175000e-05,0.424,0,0.72
2.176000e-05,0.424,0,0.8
2.177000e-05,0.424,0,0.8
2.178000e-05,0.432,0,0.8
2.179000e-05,0.424,-0.0008,0.72
2.180000e-05,0.424,0,0.72
2.181000e-05,0.432,0,0.8
2.182000e-05,0.424,0,0.8
2.183000e-05,0.424,0,0.72
2.184000e-05,0.424,0.0008,0.8
2.185000e-05,0.424,0,0.72
2.186000e-05,0.416,0,0.72
2.187000e-05,0.432,0,0.72
2.188000e-05,0.416,0,0.8
2.189000e-05,0.416,0,0.8
2.190000e-05,0.416,0,0.8
2.191000e-05,0.424,0,0.72
2.192000e-05,0.424,0.0008,0.8
2.193000e-05,0.424,0,0.8
2.194000e-05,0.416,0.0008,0.8
2.195000e-05,0.424,0,0.72
2.196000e-05,0.424,0,0.72
2.197000e-05,0.424,0,0.8
2.198000e-05,0.416,0,0.72
2.199000e-05,0.408,-0.0008,0.8
2.200000e-05,0.424,0,0.8
2.201000e-05,0.416,-0.0008,0.8
2.202000e-05,0.424,0,0.8
2.203000e-05,0.432,0.0008,0.72
2.204000e-05,0.424,-0.0008,0.72
2.205000e-05,0.432,0,0.72
2.206000e-05,0.424,0,0.8
2.207000e-05,0.416,0,0.72
2.208000e-05,0.416,0,0.8
2.209000e-05,0.416,0,0.72
2.210000e-05,0.424,0,0.72
2.211000e-05,0.416,0,0.72
2.212000e-05,0.416,0,0.72
2.213000e-05,0.416,0,0.8
2.214000e-05,0.416,0,0.8
2.215000e-05,0.424,0,0.72
2.216000e-05,0.424,0,0.72
2.217000e-05,0.424,0,0.8
2.218000e-05,0.424,0,0.72
2.219000e-05,0.416,0,0.72
2.220000e-05,0.416,0,0.8
2.221000e-05,0.424,0,0.72
2.222000e-05,0.424,0,0.8
2.223000e-05,0.424,-0.0008,0.8
2.224000e-05,0.424,-0.0008,0.8
2.225000e-05,0.416,0,0.8
2.226000e-05,0.416,0,0.8
2.227000e-05,0.416,0,0.8
2.228000e-05,0.424,0,0.8
2.229000e-05,0.416,0,0.72
2.230000e-05,0.424,0,0.72
2.231000e-05,0.416,0,0.72
2.232000e-05,0.424,0,0.72
2.233000e-05,0.416,0,0.72
2.234000e-05,0.416,0,0.72
2.235000e-05,0.424,0,0.8
2.236000e-05,0.424,0,0.8
2.237000e-05,0.424,0,0.8
2.238000e-05,0.424,0,0.8
2.239000e-05,0.424,0,0.88
2.240000e-05,0.432,0,0.8
2.241000e-05,0.416,0,0.72
2.242000e-05,0.424,0,0.8
2.243000e-05,0.416,0,0.72
2.244000e-05,0.416,0,0.8
2.245000e-05,0.424,0,0.8
2.246000e-05,0.416,0,0.72
2.247000e-05,0.424,0,0.8
2.248000e-05,0.424,0,0.8
2.249000e-05,0.424,-0.0008,0.8
2.250000e-05,0.424,0,0.8
2.251000e-05,0.424,0,0.8
2.252000e-05,0.424,0,0.8
2.253000e-05,0.424,0,0.64
2.254000e-05,0.416,0,0.8
2.255000e-05,0.424,0,0.8
2.256000e-05,0.424,0,0.72
2.257000e-05,0.416,0,0.72
2.258000e-05,0.424,-0.0008,0.72
2.259000e-05,0.424,0.0008,0.72
2.260000e-05,0.416,0,0.72
2.261000e-05,0.416,0,0.8
2.262000e-05,0.424,0,0.88
2.263000e-05,0.416,0,0.72
2.264000e-05,0.416,-0.0008,0.8
2.265000e-05,0.424,0,0.72
2.266000e-05,0.424,-0.0008,0.72
2.267000e-05,0.416,0,0.8
2.268000e-05,0.424,0,0.72
2.269000e-05,0.416,0,0.72
2.270000e-05,0.424,0,0.8
2.271000e-05,0.424,0,0.8
2.272000e-05,0.416,0,0.8
2.273000e-05,0.416,0,0.8
2.274000e-05,0.416,0,0.72
2.275000e-05,0.424,0,0.72
2.276000e-05,0.424,0,0.72
2.277000e-05,0.416,0,0.72
2.278000e-05,0.424,0,0.8
2.279000e-05,0.416,0,0.8
2.280000e-05,0.424,0,0.8
2.281000e-05,0.416,0,0.8
2.282000e-05,0.424,0,0.72
2.283000e-05,0.424,0,0.8
2.284000e-05,0.424,0,0.72
2.285000e-05,0.424,0,0.72
2.286000e-05,0.424,0,0.72
2.287000e-05,0.416,0,0.8
2.288000e-05,0.424,0,0.8
2.289000e-05,0.416,0,0.8
2.290000e-05,0.424,0,0.72
2.291000e-05,0.424,0,0.72
2.292000e-05,0.416,0,0.8
2.293000e-05,0.424,0,0.8
2.294000e-05,0.408,0,0.72
2.295000e-05,0.424,0,0.72
2.296000e-05,0.416,0,0.8
2.297000e-05,0.416,0,0.8
2.298000e-05,0.416,0.0008,0.8
2.299000e-05,0.424,0,0.72
2.300000e-05,0.416,0,0.64
2.301000e-05,0.424,0,0.72
2.302000e-05,0.416,0,0.88
2.303000e-05,0.424,0,0.8
2.304000e-05,0.416,0,0.8
2.305000e-05,0.424,0,0.72
2.306000e-05,0.416,0,0.8
2.307000e-05,0.416,0,0.88
2.308000e-05,0.424,0,0.72
2.309000e-05,0.416,0,0.72
2.310000e-05,0.416,0,0.72
2.311000e-05,0.432,-0.0008,0.8
2.312000e-05,0.424,0,0.8
2.313000e-05,0.424,0,0.72
2.314000e-05,0.424,0,0.8
2.315000e-05,0.416,0,0.72
2.316000e-05,0.424,0,0.8
2.317000e-05,0.424,0,0.72
2.318000e-05,0.416,0,0.8
2.319000e-05,0.416,0,0.72
2.320000e-05,0.424,0,0.72
2.321000e-05,0.432,0.0008,0.72
2.322000e-05,0.424,0,0.72
2.323000e-05,0.416,0.0008,0.8
2.324000e-05,0.424,-0.0008,0.8
2.325000e-05,0.424,0,0.72
2.326000e-05,0.424,0,0.8
2.327000e-05,0.416,0,0.64
2.328000e-05,0.416,0,0.8
2.329000e-05,0.416,0,0.8
2.330000e-05,0.424,0,0.72
2.331000e-05,0.424,0,0.8
2.332000e-05,0.416,0,0.8
2.333000e-05,0.424,0,0.8
2.334000e-05,0.424,0,0.72
2.335000e-05,0.424,0,0.8
2.336000e-05,0.424,0,0.8
2.337000e-05,0.432,0,0.8
2.338000e-05,0.424,-0.0008,0.72
2.339000e-05,0.416,0,0.8
2.340000e-05,0.416,0,0.8
2.341000e-05,0.424,0,0.8
2.342000e-05,0.416,0,0.72
2.343000e-05,0.416,0,0.72
2.344000e-05,0.416,0,0.8
2.345000e-05,0.424,0,0.8
2.346000e-05,0.416,0,0.8
2.347000e-05,0.416,0,0.8
2.348000e-05,0.416,0,0.72
2.349000e-05,0.424,0,0.72
2.350000e-05,0.416,0,0.8
2.351000e-05,0.424,0,0.8
2.352000e-05,0.416,0,0.8
2.353000e-05,0.416,0,0.72
2.354000e-05,0.416,0,0.8
2.355000e-05,0.424,0,0.72
2.356000e-05,0.424,0,0.72
2.357000e-05,0.416,0,0.72
2.358000e-05,0.424,0,0.8
2.359000e-05,0.424,0,0.8
2.360000e-05,0.416,0,0.72
2.361000e-05,0.424,0,0.8
2.362000e-05,0.416,0,0.8
2.363000e-05,0.424,0,0.72
2.364000e-05,0.408,0,0.88
2.365000e-05,0.424,0,0.72
2.366000e-05,0.416,0,0.8
2.367000e-05,0.416,0,0.72
2.368000e-05,0.424,0,0.8
2.369000e-05,0.424,0,0.8
2.370000e-05,0.416,0,0.8
2.371000e-05,0.424,0,0.88
2.372000e-05,0.416,0,0.72
2.373000e-05,0.424,0,0.72
2.374000e-05,0.424,0,0.8
2.375000e-05,0.416,0,0.72
2.376000e-05,0.432,-0.0008,0.72
2.377000e-05,0.408,0,0.72
2.378000e-05,0.416,0,0.8
2.379000e-05,0.416,0,0.8
2.380000e-05,0.416,0,0.8
2.381000e-05,0.432,0,0.8
2.382000e-05,0.416,0.0008,0.8
2.383000e-05,0.416,-0.0008,0.72
2.384000e-05,0.416,0,0.8
2.385000e-05,0.408,0,0.72
2.386000e-05,0.408,0,0.72
2.387000e-05,0.424,0,0.72
2.388000e-05,0.416,0,0.72
2.389000e-05,0.416,0,0.8
2.390000e-05,0.416,0,0.8
2.391000e-05,0.424,0,0.8
2.392000e-05,0.408,0,0.88
2.393000e-05,0.416,0,0.72
2.394000e-05,0.416,0,0.8
2.395000e-05,0.416,0,0.8
2.396000e-05,0.408,0,0.72
2.397000e-05,0.416,0,0.72
2.398000e-05,0.424,0,0.72
2.399000e-05,0.416,0,0.72
2.400000e-05,0.424,0,0.8
2.401000e-05,0.416,-0.0008,0.72
2.402000e-05,0.416,0,0.72
2.403000e-05,0.424,0.0008,0.72
2.404000e-05,0.408,0.0008,0.8
2.405000e-05,0.416,0,0.8
2.406000e-05,0.416,0,0.88
2.407000e-05,0.416,0,0.72
2.408000e-05,0.416,0,0.72
2.409000e-05,0.408,0,0.8
2.410000e-05,0.416,0,0.72
2.411000e-05,0.408,-0.0008,0.8
2.412000e-05,0.424,0,0.72
2.413000e-05,0.416,0,0.72
2.414000e-05,0.416,-0.0008,0.8
2.415000e-05,0.424,0,0.72
2.416000e-05,0.416,0,0.72
2.417000e-05,0.408,0,0.72
2.418000e-05,0.416,0,0.8
2.419000e-05,0.424,0,0.8
2.420000e-05,0.424,0,0.8
2.421000e-05,0.416,0,0.8
2.422000e-05,0.416,0,0.72
2.423000e-05,0.416,0,0.8
2.424000e-05,0.424,0.0008,0.8
2.425000e-05,0.424,0,0.8
2.426000e-05,0.416,0,0.8
2.427000e-05,0.416,0,0.8
2.428000e-05,0.416,0,0.72
2.429000e-05,0.408,0,0.72
2.430000e-05,0.424,0,0.72
2.431000e-05,0.416,0,0.72
2.432000e-05,0.416,0,0.8
2.433000e-05,0.408,0,0.8
2.434000e-05,0.424,0,0.72
2.435000e-05,0.416,0,0.8
2.436000e-05,0.416,0,0.8
2.437000e-05,0.416,0,0.72
2.438000e-05,0.416,0,0.72
2.439000e-05,0.416,0,0.72
2.440000e-05,0.424,0,0.8
2.441000e-05,0.424,0,0.72
2.442000e-05,0.416,0,0.8
2.443000e-05,0.424,0,0.8
2.444000e-05,0.416,0,0.72
2.445000e-05,0.416,0,0.8
2.446000e-05,0.424,0,0.88
2.447000e-05,0.416,0,0.72
2.448000e-05,0.416,0,0.8
2.449000e-05,0.416,0,0.72
2.450000e-05,0.416,0.0008,0.8
2.451000e-05,0.416,0,0.72
2.452000e-05,0.416,0,0.8
2.453000e-05,0.416,0,0.72
2.454000e-05,0.416,0,0.72
2.455000e-05,0.408,0,0.72
2.456000e-05,0.416,0,0.72
2.457000e-05,0.408,0,0.8
2.458000e-05,0.416,0,0.8
2.459000e-05,0.416,0,0.8
2.460000e-05,0.416,0,0.72
2.461000e-05,0.416,0,0.8
2.462000e-05,0.424,0,0.72
2.463000e-05,0.408,0,0.72
2.464000e-05,0.416,0,0.72
2.465000e-05,0.408,-0.0008,0.8
2.466000e-05,0.416,0,0.72
2.467000e-05,0.424,0,0.72
2.468000e-05,0.416,0,0.8
2.469000e-05,0.416,0,0.8
2.470000e-05,0.416,0,0.8
2.471000e-05,0.416,0,0.72
2.472000e-05,0.416,0,0.72
2.473000e-05,0.408,-0.0008,0.72
2.474000e-05,0.424,0,0.72
2.475000e-05,0.408,0,0.72
2.476000e-05,0.416,0,0.72
2.477000e-05,0.416,0,0.72
2.478000e-05,0.408,0.0008,0.72
2.479000e-05,0.416,0,0.8
2.480000e-05,0.416,0,0.8
2.481000e-05,0.416,0,0.72
2.482000e-05,0.416,0,0.8
2.483000e-05,0.416,0,0.72
2.484000e-05,0.416,0,0.72
2.485000e-05,0.416,0,0.72
2.486000e-05,0.416,0,0.72
2.487000e-05,0.416,0,0.72
2.488000e-05,0.416,0,0.8
2.489000e-05,0.416,0,0.72
2.490000e-05,0.416,0,0.72
2.491000e-05,0.408,0,0.8
2.492000e-05,0.416,0,0.72
2.493000e-05,0.416,-0.0008,0.72
2.494000e-05,0.416,0,0.72
2.495000e-05,0.416,0,0.8
2.496000e-05,0.416,0,0.8
2.497000e-05,0.416,0,0.8
2.498000e-05,0.416,0,0.8
2.499000e-05,0.424,0,0.72
2.500000e-05,0.416,0,0.72
2.501000e-05,0.416,0,0.72
2.502000e-05,0.416,0,0.72
2.503000e-05,0.424,0,0.88
2.504000e-05,0.424,0,0.8
2.505000e-05,0.416,0,0.8
2.506000e-05,0.416,0,0.8
2.507000e-05,0.416,0,0.72
2.508000e-05,0.416,-0.0008,0.8
2.509000e-05,0.416,0,0.8
2.510000e-05,0.424,0,0.8
2.511000e-05,0.424,-0.0008,0.72
2.512000e-05,0.416,0,0.72
2.513000e-05,0.408,0,0.8
2.514000e-05,0.416,0,0.72
2.515000e-05,0.416,0,0.8
2.516000e-05,0.416,0,0.64
2.517000e-05,0.416,0,0.8
2.518000e-05,0.416,0.0008,0.72
2.519000e-05,0.424,0,0.72
2.520000e-05,0.416,0,0.72
2.521000e-05,0.424,0,0.8
2.522000e-05,0.408,-0.0008,0.8
2.523000e-05,0.424,0,0.72
2.524000e-05,0.424,0,0.8
2.525000e-05,0.416,0,0.8
2.526000e-05,0.408,0,0.72
2.527000e-05,0.416,0,0.8
2.528000e-05,0.408,0,0.72
2.529000e-05,0.424,0.0008,0.72
2.530000e-05,0.408,0,0.72
2.531000e-05,0.408,0,0.8
2.532000e-05,0.416,0,0.72
2.533000e-05,0.408,0,0.72
2.534000e-05,0.416,0,0.8
2.535000e-05,0.416,0,0.72
2.536000e-05,0.416,-0.0008,0.8
2.537000e-05,0.416,0,0.8
2.538000e-05,0.416,0,0.72
2.539000e-05,0.416,0,0.8
2.540000e-05,0.416,0,0.72
2.541000e-05,0.424,0,0.72
2.542000e-05,0.416,0,0.72
2.543000e-05,0.408,0,0.8
2.544000e-05,0.416,0,0.72
2.545000e-05,0.416,0,0.8
2.546000e-05,0.408,0,0.8
2.547000e-05,0.416,0,0.8
2.548000e-05,0.416,0,0.8
2.549000e-05,0.424,0,0.72
2.550000e-05,0.408,-0.0008,0.72
2.551000e-05,0.408,0,0.72
2.552000e-05,0.416,0,0.8
2.553000e-05,0.416,0,0.72
2.554000e-05,0.424,0,0.8
2.555000e-05,0.416,0,0.8
2.556000e-05,0.416,0,0.8
2.557000e-05,0.408,0,0.8
2.558000e-05,0.416,0.0008,0.72
2.559000e-05,0.408,0,0.8
2.560000e-05,0.416,0,0.72
2.561000e-05,0.408,0,0.72
2.562000e-05,0.416,-0.0008,0.8
2.563000e-05,0.416,0,0.72
2.564000e-05,0.416,0,0.8
2.565000e-05,0.416,0,0.8
2.566000e-05,0.424,0,0.8
2.567000e-05,0.416,0,0.64
2.568000e-05,0.424,0,0.8
2.569000e-05,0.416,0,0.72
2.570000e-05,0.416,0,0.72
2.571000e-05,0.416,-0.0008,0.8
2.572000e-05,0.416,0,0.72
2.573000e-05,0.408,0,0.72
2.574000e-05,0.408,0,0.72
2.575000e-05,0.408,-0.0008,0.72
2.576000e-05,0.416,0,0.72
2.577000e-05,0.416,0,0.64
2.578000e-05,0.416,0,0.72
2.579000e-05,0.416,0,0.88
2.580000e-05,0.416,0,0.8
2.581000e-05,0.416,0,0.8
2.582000e-05,0.408,0,0.8
2.583000e-05,0.408,0.0008,0.72
2.584000e-05,0.416,0,0.72
2.585000e-05,0.416,0,0.72
2.586000e-05,0.408,0.0008,0.72
2.587000e-05,0.408,0,0.72
2.588000e-05,0.416,0,0.8
2.589000e-05,0.408,-0.0008,0.8
2.590000e-05,0.424,-0.0008,0.8
2.591000e-05,0.416,0,0.72
2.592000e-05,0.408,0,0.72
2.593000e-05,0.408,0,0.8
2.594000e-05,0.416,0,0.8
2.595000e-05,0.408,0,0.8
2.596000e-05,0.416,0,0.72
2.597000e-05,0.416,0,0.8
2.598000e-05,0.416,0,0.8
2.599000e-05,0.4,0,0.72
2.600000e-05,0.416,0,0.8
2.601000e-05,0.416,0,0.8
2.602000e-05,0.408,0,0.8
2.603000e-05,0.408,0,0.8
2.604000e-05,0.408,0,0.72
2.605000e-05,0.416,0,0.72
2.606000e-05,0.424,-0.0008,0.72
2.607000e-05,0.408,0,0.8
2.608000e-05,0.408,0,0.8
2.609000e-05,0.408,-0.0008,0.72
2.610000e-05,0.408,0,0.8
2.611000e-05,0.416,0,0.72
2.612000e-05,0.408,0,0.8
2.613000e-05,0.416,0,0.72
2.614000e-05,0.416,0,0.72
2.615000e-05,0.408,0,0.72
2.616000e-05,0.408,0,0.8
2.617000e-05,0.424,0,0.8
2.618000e-05,0.416,0,0.72
2.619000e-05,0.408,0,0.72
2.620000e-05,0.408,-0.0008,0.88
2.621000e-05,0.416,0,0.8
2.622000e-05,0.416,0,0.8
2.623000e-05,0.416,0,0.8
2.624000e-05,0.424,0,0.8
2.625000e-05,0.416,0,0.72
2.626000e-05,0.416,0.0008,0.72
2.627000e-05,0.424,0,0.72
2.628000e-05,0.416,0,0.72
2.629000e-05,0.408,0,0.8
2.630000e-05,0.408,0,0.72
2.631000e-05,0.416,0,0.88
2.632000e-05,0.408,0,0.64
2.633000e-05,0.408,0,0.72
2.634000e-05,0.408,0,0.8
2.635000e-05,0.408,0,0.72
2.636000e-05,0.408,0,0.8
2.637000e-05,0.424,0,0.72
2.638000e-05,0.416,0,0.8
2.639000e-05,0.408,0,0.72
2.640000e-05,0.416,0,0.72
2.641000e-05,0.416,0,0.72
2.642000e-05,0.408,-0.0008,0.72
2.643000e-05,0.424,0,0.88
2.644000e-05,0.416,0,0.8
2.645000e-05,0.408,0,0.72
2.646000e-05,0.416,0,0.72
2.647000e-05,0.416,0,0.8
2.648000e-05,0.416,0,0.8
2.649000e-05,0.408,0,0.72
2.650000e-05,0.416,0.0008,0.72
2.651000e-05,0.416,0,0.8
2.652000e-05,0.416,0,0.8
2.653000e-05,0.408,0,0.8
2.654000e-05,0.408,0,0.8
2.655000e-05,0.408,0,0.8
